"","datetime","number","day","wd","ws","tem","season","weekdays","sunrise","sunset","dayNight","peak","businessday","wdays","hours","PM2.5"
"1225",2017-01-09 11:00:00,5731.86608695652,2017-01-09,239.1,4.8,7.7,"winter","weekday",2017-01-09 08:03:54,2017-01-09 16:12:32,"day",FALSE,TRUE,"Monday",11,7.2
"1226",2017-01-09 12:00:00,6696.62730414747,2017-01-09,238,5.1,8.4,"winter","weekday",2017-01-09 08:03:54,2017-01-09 16:12:32,"day",FALSE,TRUE,"Monday",12,6.2
"1227",2017-01-09 13:00:00,7591.8220046083,2017-01-09,243,5.3,8.4,"winter","weekday",2017-01-09 08:03:54,2017-01-09 16:12:32,"day",FALSE,TRUE,"Monday",13,6.4
"1228",2017-01-09 14:00:00,7375.12422907489,2017-01-09,239.3,6,8.8,"winter","weekday",2017-01-09 08:03:54,2017-01-09 16:12:32,"day",FALSE,TRUE,"Monday",14,7.4
"1229",2017-01-17 10:00:00,11228.8598984772,2017-01-17,79.5,1.2,-2.3,"winter","weekday",2017-01-17 07:57:54,2017-01-17 16:24:35,"day",FALSE,TRUE,"Tuesday",10,41.4
"1230",2017-01-17 11:00:00,9587.18359264498,2017-01-17,127.1,1.3,-1,"winter","weekday",2017-01-17 07:57:54,2017-01-17 16:24:35,"day",FALSE,TRUE,"Tuesday",11,32.4
"1231",2017-01-17 12:00:00,7513.3323903819,2017-01-17,160,1.3,0.3,"winter","weekday",2017-01-17 07:57:54,2017-01-17 16:24:35,"day",FALSE,TRUE,"Tuesday",12,26.8
"1232",2017-01-17 13:00:00,6659.76435643564,2017-01-17,143.9,0.9,1.1,"winter","weekday",2017-01-17 07:57:54,2017-01-17 16:24:35,"day",FALSE,TRUE,"Tuesday",13,24
"1233",2017-01-17 14:00:00,6500.1603960396,2017-01-17,48.6,1,0.8,"winter","weekday",2017-01-17 07:57:54,2017-01-17 16:24:35,"day",FALSE,TRUE,"Tuesday",14,14.9
"1234",2017-01-17 15:00:00,9826.49250353607,2017-01-17,46.5,1,0.6,"winter","weekday",2017-01-17 07:57:54,2017-01-17 16:24:35,"day",FALSE,TRUE,"Tuesday",15,14.6
"1235",2017-01-17 16:00:00,11028.5957567185,2017-01-17,72.8,1.4,-0.6,"winter","weekday",2017-01-17 07:57:54,2017-01-17 16:24:35,"day",TRUE,TRUE,"Tuesday",16,14.1
"1236",2017-01-17 17:00:00,10518.243281471,2017-01-17,79.2,1.4,-1.5,"winter","weekday",2017-01-17 07:57:54,2017-01-17 16:24:35,"night",TRUE,TRUE,"Tuesday",17,18
"1237",2017-01-17 18:00:00,11050.927864215,2017-01-17,87.4,1.2,-2.1,"winter","weekday",2017-01-17 07:57:54,2017-01-17 16:24:35,"night",TRUE,TRUE,"Tuesday",18,23.7
"1238",2017-01-17 19:00:00,12143.5991513437,2017-01-17,87,0.9,-2.6,"winter","weekday",2017-01-17 07:57:54,2017-01-17 16:24:35,"night",TRUE,TRUE,"Tuesday",19,32.6
"1239",2017-01-17 20:00:00,13451.6998585573,2017-01-17,123.8,1.4,-2.8,"winter","weekday",2017-01-17 07:57:54,2017-01-17 16:24:35,"night",FALSE,TRUE,"Tuesday",20,31.9
"1240",2017-01-17 21:00:00,10562.2735502122,2017-01-17,147.6,1.7,-3.2,"winter","weekday",2017-01-17 07:57:54,2017-01-17 16:24:35,"night",FALSE,TRUE,"Tuesday",21,34.9
"1241",2017-01-17 22:00:00,10237.4486562942,2017-01-17,151.8,1.5,-3.6,"winter","weekday",2017-01-17 07:57:54,2017-01-17 16:24:35,"night",FALSE,TRUE,"Tuesday",22,37.1
"1242",2017-01-17 23:00:00,12079.6848656294,2017-01-17,146.8,1.3,-3.8,"winter","weekday",2017-01-17 07:57:54,2017-01-17 16:24:35,"night",FALSE,TRUE,"Tuesday",23,31.8
"1243",2017-01-18 00:00:00,11115.1428571429,2017-01-18,19.3,1.9,-3.5,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"night",FALSE,TRUE,"Wednesday",0,23
"1244",2017-01-18 01:00:00,7383.6189533239,2017-01-18,150.5,1.3,-3,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"night",FALSE,TRUE,"Wednesday",1,20.1
"1245",2017-01-18 02:00:00,7708.85346534653,2017-01-18,144.7,1,-3.6,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"night",FALSE,TRUE,"Wednesday",2,22.5
"1246",2017-01-18 03:00:00,8610.11485148515,2017-01-18,85.3,0.6,-4.2,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"night",FALSE,TRUE,"Wednesday",3,23.7
"1247",2017-01-18 04:00:00,6693.38132956153,2017-01-18,24.3,1.6,-4.3,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"night",FALSE,TRUE,"Wednesday",4,23.6
"1248",2017-01-18 05:00:00,16190.4141442716,2017-01-18,19.3,1.6,-4.5,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"night",FALSE,TRUE,"Wednesday",5,23
"1249",2017-01-18 06:00:00,15968.2461103253,2017-01-18,17.5,1.6,-4.6,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"night",FALSE,TRUE,"Wednesday",6,30.6
"1250",2017-01-18 07:00:00,24821.7595473833,2017-01-18,31.2,1.2,-4.7,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"night",TRUE,TRUE,"Wednesday",7,27.6
"1251",2017-01-18 08:00:00,33108.0444130127,2017-01-18,73.4,1,-4.9,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"day",TRUE,TRUE,"Wednesday",8,38.1
"1252",2017-01-18 09:00:00,30791.6565770863,2017-01-18,72.6,0.7,-4.5,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"day",TRUE,TRUE,"Wednesday",9,47
"1253",2017-01-18 10:00:00,20165.6101838755,2017-01-18,136.9,0.6,-2,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"day",FALSE,TRUE,"Wednesday",10,52.3
"1254",2017-01-18 11:00:00,13587.7346534653,2017-01-18,172.7,0.8,0.7,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"day",FALSE,TRUE,"Wednesday",11,38.4
"1255",2017-01-18 12:00:00,11383.5977369165,2017-01-18,162.7,0.9,2.5,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"day",FALSE,TRUE,"Wednesday",12,26
"1256",2017-01-18 13:00:00,12241.6919377652,2017-01-18,149.4,1.1,3.6,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"day",FALSE,TRUE,"Wednesday",13,22.1
"1257",2017-01-18 14:00:00,14531.3872701556,2017-01-18,149.1,1,3.4,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"day",FALSE,TRUE,"Wednesday",14,25
"1258",2017-01-18 15:00:00,11721.9513437058,2017-01-18,131.7,0.6,2.6,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"day",FALSE,TRUE,"Wednesday",15,26.6
"1259",2017-01-18 16:00:00,11333.8803394625,2017-01-18,42,0.4,0.7,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"day",TRUE,TRUE,"Wednesday",16,19
"1260",2017-01-18 17:00:00,14552.461669024,2017-01-18,27.9,1.2,-0.2,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"night",TRUE,TRUE,"Wednesday",17,21.1
"1261",2017-01-18 18:00:00,16679.4526166902,2017-01-18,48.4,1.2,-1.1,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"night",TRUE,TRUE,"Wednesday",18,22.5
"1262",2017-01-18 19:00:00,20092.2495049505,2017-01-18,33.1,1.3,-1.7,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"night",TRUE,TRUE,"Wednesday",19,24.5
"1263",2017-01-18 20:00:00,21780.5688826025,2017-01-18,31.8,1.6,-2.2,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"night",FALSE,TRUE,"Wednesday",20,30.8
"1264",2017-01-18 21:00:00,21959.7830268741,2017-01-18,35.7,1.6,-2.6,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"night",FALSE,TRUE,"Wednesday",21,39
"1265",2017-01-18 22:00:00,19445.6345120226,2017-01-18,30.6,1.5,-2.9,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"night",FALSE,TRUE,"Wednesday",22,43.2
"1266",2017-01-18 23:00:00,18660.3222065064,2017-01-18,22.7,1.7,-3.2,"winter","weekday",2017-01-18 07:56:55,2017-01-18 16:26:12,"night",FALSE,TRUE,"Wednesday",23,40.6
"1267",2017-01-19 00:00:00,15859.6729844413,2017-01-19,47.2,2.3,-1.4,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"night",FALSE,TRUE,"Thursday",0,46.1
"1268",2017-01-19 01:00:00,8919.32738600963,2017-01-19,37,1.8,-2.5,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"night",FALSE,TRUE,"Thursday",1,40.4
"1269",2017-01-19 02:00:00,7012.66742338252,2017-01-19,31.7,2,-2.9,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"night",FALSE,TRUE,"Thursday",2,36.7
"1270",2017-01-19 03:00:00,6540.11631205674,2017-01-19,29.9,1.9,-3.1,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"night",FALSE,TRUE,"Thursday",3,38.5
"1271",2017-01-19 04:00:00,4868.76492430734,2017-01-19,27.1,1.9,-3.3,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"night",FALSE,TRUE,"Thursday",4,37.5
"1272",2017-01-19 05:00:00,6772.31779420125,2017-01-19,27.3,2.1,-3.3,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"night",FALSE,TRUE,"Thursday",5,34.4
"1273",2017-01-19 06:00:00,13856.3135257499,2017-01-19,29.2,2.2,-3.2,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"night",FALSE,TRUE,"Thursday",6,36
"1274",2017-01-19 07:00:00,21574.8398868458,2017-01-19,36.2,2.1,-3.3,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"night",TRUE,TRUE,"Thursday",7,37.2
"1275",2017-01-19 08:00:00,23151.2879773692,2017-01-19,40,2.2,-3.1,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"day",TRUE,TRUE,"Thursday",8,41.3
"1276",2017-01-19 09:00:00,21622.0882770366,2017-01-19,40.3,2.3,-2.2,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"day",TRUE,TRUE,"Thursday",9,44.9
"1277",2017-01-19 10:00:00,14578.6263798472,2017-01-19,50.8,2.3,0.6,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"day",FALSE,TRUE,"Thursday",10,42.9
"1278",2017-01-19 11:00:00,13166.5637906648,2017-01-19,58.9,2.1,2.6,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"day",FALSE,TRUE,"Thursday",11,35.8
"1279",2017-01-19 12:00:00,11769.1544554455,2017-01-19,68.2,2.5,4.3,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"day",FALSE,TRUE,"Thursday",12,28.5
"1280",2017-01-19 13:00:00,10878.4509193777,2017-01-19,79,2.6,5.2,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"day",FALSE,TRUE,"Thursday",13,31.3
"1281",2017-01-19 14:00:00,10203.0560906516,2017-01-19,83.8,2.7,5.4,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"day",FALSE,TRUE,"Thursday",14,29.5
"1282",2017-01-19 15:00:00,10735.8735502122,2017-01-19,77.1,2.4,4.8,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"day",FALSE,TRUE,"Thursday",15,27.1
"1283",2017-01-19 16:00:00,11347.2115983027,2017-01-19,62.1,2,3,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"day",TRUE,TRUE,"Thursday",16,27.5
"1284",2017-01-19 17:00:00,12786.4925035361,2017-01-19,54.6,2.2,1.6,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"night",TRUE,TRUE,"Thursday",17,26.5
"1285",2017-01-19 18:00:00,15090.2574257426,2017-01-19,49.2,2.3,0.9,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"night",TRUE,TRUE,"Thursday",18,26
"1286",2017-01-19 19:00:00,16857.7100424328,2017-01-19,47.6,2.3,0.3,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"night",TRUE,TRUE,"Thursday",19,27.1
"1287",2017-01-19 20:00:00,16470.9021216407,2017-01-19,43.2,2.3,-0.2,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"night",FALSE,TRUE,"Thursday",20,28.8
"1288",2017-01-19 21:00:00,14362.843281471,2017-01-19,43.4,2.3,-0.6,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"night",FALSE,TRUE,"Thursday",21,32.7
"1289",2017-01-19 22:00:00,11659.6769448373,2017-01-19,42.8,2.4,-0.9,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"night",FALSE,TRUE,"Thursday",22,34.6
"1290",2017-01-19 23:00:00,9998.44554455446,2017-01-19,44.6,2.4,-1.2,"winter","weekday",2017-01-19 07:55:55,2017-01-19 16:27:51,"night",FALSE,TRUE,"Thursday",23,30.5
"1291",2017-01-20 00:00:00,10790.2500707214,2017-01-20,83.2,2.2,-2.3,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"night",FALSE,TRUE,"Friday",0,24.6
"1292",2017-01-20 01:00:00,7249.10693069307,2017-01-20,43.6,2.2,-2.4,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"night",FALSE,TRUE,"Friday",1,25.7
"1293",2017-01-20 02:00:00,6657.59519094767,2017-01-20,38.9,2.2,-2.7,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"night",FALSE,TRUE,"Friday",2,24.5
"1294",2017-01-20 03:00:00,6448.50537634409,2017-01-20,35,2.3,-2.9,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"night",FALSE,TRUE,"Friday",3,27
"1295",2017-01-20 04:00:00,6349.08231966054,2017-01-20,40.3,2.3,-3,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"night",FALSE,TRUE,"Friday",4,25.4
"1296",2017-01-20 05:00:00,6919.44243281471,2017-01-20,42.4,2.2,-3.2,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"night",FALSE,TRUE,"Friday",5,23.7
"1297",2017-01-20 06:00:00,8339.2,2017-01-20,44.7,2.1,-3.4,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"night",FALSE,TRUE,"Friday",6,22.1
"1298",2017-01-20 07:00:00,14003.9929278642,2017-01-20,48.1,2.1,-3.6,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"night",TRUE,TRUE,"Friday",7,24.1
"1299",2017-01-20 08:00:00,28837.0152931181,2017-01-20,52.2,2.2,-3.6,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"day",TRUE,TRUE,"Friday",8,26
"1300",2017-01-20 09:00:00,19574.6971877044,2017-01-20,45.2,2.2,-2.8,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"day",TRUE,TRUE,"Friday",9,32.9
"1301",2017-01-20 10:00:00,15794.396546844,2017-01-20,70.2,2.2,0.4,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"day",FALSE,TRUE,"Friday",10,29.9
"1302",2017-01-20 11:00:00,16411.845174073,2017-01-20,69.7,2.2,2.7,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"day",FALSE,TRUE,"Friday",11,27.9
"1303",2017-01-20 12:00:00,10991.2347949081,2017-01-20,88.4,2.9,4.5,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"day",FALSE,TRUE,"Friday",12,26.6
"1304",2017-01-20 13:00:00,9882.54851485149,2017-01-20,93.1,3.3,5.5,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"day",FALSE,TRUE,"Friday",13,21.8
"1305",2017-01-20 14:00:00,10121.8534653465,2017-01-20,93.4,3.6,5.7,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"day",FALSE,TRUE,"Friday",14,18.4
"1306",2017-01-20 15:00:00,14835.8085106383,2017-01-20,88.1,2.9,5.1,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"day",FALSE,TRUE,"Friday",15,14.7
"1307",2017-01-20 16:00:00,11393.2950585547,2017-01-20,73.5,2.4,3.3,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"day",TRUE,TRUE,"Friday",16,15.4
"1308",2017-01-20 17:00:00,12013.4871287129,2017-01-20,69,2.7,2,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"night",TRUE,TRUE,"Friday",17,11.6
"1309",2017-01-20 18:00:00,13367.5045300113,2017-01-20,64.2,2.8,1.3,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"night",TRUE,TRUE,"Friday",18,9.7
"1310",2017-01-20 19:00:00,14481.9977369165,2017-01-20,67.2,2.7,0.6,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"night",TRUE,TRUE,"Friday",19,14
"1311",2017-01-20 20:00:00,15252.1609618105,2017-01-20,66.4,2.5,0,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"night",FALSE,TRUE,"Friday",20,12.4
"1312",2017-01-20 21:00:00,17781.7513437058,2017-01-20,67.4,2.3,-0.6,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"night",FALSE,TRUE,"Friday",21,17.1
"1313",2017-01-20 22:00:00,15862.2192362093,2017-01-20,73.7,2.2,-1.1,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"night",FALSE,TRUE,"Friday",22,19.4
"1314",2017-01-20 23:00:00,13868.1553041018,2017-01-20,78.6,2.2,-1.7,"winter","weekday",2017-01-20 07:54:51,2017-01-20 16:29:31,"night",FALSE,TRUE,"Friday",23,19
"1315",2017-01-21 00:00:00,13961.3086280057,2017-01-21,156.4,1.2,-5,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"night",FALSE,FALSE,"Saturday",0,20.8
"1316",2017-01-21 01:00:00,11840.7159830269,2017-01-21,66.5,2.1,-2.9,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"night",FALSE,FALSE,"Saturday",1,20.9
"1317",2017-01-21 02:00:00,10914.9312588402,2017-01-21,53.8,2.1,-3.5,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"night",FALSE,FALSE,"Saturday",2,20.7
"1318",2017-01-21 03:00:00,11261.3920792079,2017-01-21,39.2,2.2,-3.7,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"night",FALSE,FALSE,"Saturday",3,18.1
"1319",2017-01-21 04:00:00,9767.55093378608,2017-01-21,48.7,2.3,-3.9,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"night",FALSE,FALSE,"Saturday",4,17.9
"1320",2017-01-21 05:00:00,10974.1655348048,2017-01-21,36.7,2.3,-4.2,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"night",FALSE,FALSE,"Saturday",5,15.9
"1321",2017-01-21 06:00:00,9631.94455445545,2017-01-21,45.6,2.2,-4.4,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"night",FALSE,FALSE,"Saturday",6,17.9
"1322",2017-01-21 07:00:00,12466.6127298444,2017-01-21,46.6,2.2,-4.7,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"night",FALSE,FALSE,"Saturday",7,18.5
"1323",2017-01-21 08:00:00,14952.7728429986,2017-01-21,41.1,2.3,-4.8,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"day",FALSE,FALSE,"Saturday",8,21.8
"1324",2017-01-21 09:00:00,16662.2454005095,2017-01-21,45.2,1.9,-4.2,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"day",FALSE,FALSE,"Saturday",9,23
"1325",2017-01-21 10:00:00,17126.371145686,2017-01-21,87.9,1.6,-1,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"day",FALSE,FALSE,"Saturday",10,24.2
"1326",2017-01-21 11:00:00,13388.4823196605,2017-01-21,116.8,2,0.9,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"day",FALSE,FALSE,"Saturday",11,27
"1327",2017-01-21 12:00:00,13914.3098272444,2017-01-21,119.1,2.9,2.4,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"day",FALSE,FALSE,"Saturday",12,24.9
"1328",2017-01-21 13:00:00,11170.3408833522,2017-01-21,121.3,3.6,3,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"day",FALSE,FALSE,"Saturday",13,23
"1329",2017-01-21 14:00:00,10372.9132898838,2017-01-21,132.2,3.2,2.6,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"day",FALSE,FALSE,"Saturday",14,19.8
"1330",2017-01-21 15:00:00,10901.6932880204,2017-01-21,138.3,2.5,1.9,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"day",FALSE,FALSE,"Saturday",15,21.2
"1331",2017-01-21 16:00:00,13941.6169971671,2017-01-21,145.5,1.6,0.3,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"day",FALSE,FALSE,"Saturday",16,21.2
"1332",2017-01-21 17:00:00,14060.6032823995,2017-01-21,145.5,1.9,-1.5,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"night",FALSE,FALSE,"Saturday",17,26.6
"1333",2017-01-21 18:00:00,13066.6863855081,2017-01-21,134.2,1.8,-2.5,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"night",FALSE,FALSE,"Saturday",18,28.7
"1334",2017-01-21 19:00:00,12404.5615972812,2017-01-21,122.5,1.9,-3.2,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"night",FALSE,FALSE,"Saturday",19,37.1
"1335",2017-01-21 20:00:00,13038.9583923012,2017-01-21,132.5,1.9,-3.8,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"night",FALSE,FALSE,"Saturday",20,42
"1336",2017-01-21 21:00:00,14967.4063384267,2017-01-21,135.4,1.9,-4.3,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"night",FALSE,FALSE,"Saturday",21,53.7
"1337",2017-01-21 22:00:00,14746.0062252405,2017-01-21,137.3,1.8,-4.6,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"night",FALSE,FALSE,"Saturday",22,60.1
"1338",2017-01-21 23:00:00,13037.790368272,2017-01-21,141.5,1.7,-4.8,"winter","weekend",2017-01-21 07:53:45,2017-01-21 16:31:12,"night",FALSE,FALSE,"Saturday",23,60.3
"1339",2017-01-22 00:00:00,11257.3305972262,2017-01-22,104.6,0.5,-4.1,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"night",FALSE,FALSE,"Sunday",0,56.1
"1340",2017-01-22 01:00:00,9989.87659213133,2017-01-22,160.1,1,-4.9,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"night",FALSE,FALSE,"Sunday",1,52.1
"1341",2017-01-22 02:00:00,11078.9753610875,2017-01-22,118.5,1.3,-5.3,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"night",FALSE,FALSE,"Sunday",2,50.3
"1342",2017-01-22 03:00:00,7811.0662139219,2017-01-22,101.5,1.3,-5.6,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"night",FALSE,FALSE,"Sunday",3,48.2
"1343",2017-01-22 04:00:00,13582.9818799547,2017-01-22,62.2,1.4,-5.7,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"night",FALSE,FALSE,"Sunday",4,49.5
"1344",2017-01-22 05:00:00,15753.5683168317,2017-01-22,47.1,1.6,-5.8,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"night",FALSE,FALSE,"Sunday",5,55.3
"1345",2017-01-22 06:00:00,12653.6461756374,2017-01-22,35.8,1.6,-5.9,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"night",FALSE,FALSE,"Sunday",6,59
"1346",2017-01-22 07:00:00,12552.8254102999,2017-01-22,78.1,1.6,-6,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"night",FALSE,FALSE,"Sunday",7,57.4
"1347",2017-01-22 08:00:00,23007.9246458924,2017-01-22,79.4,1.5,-6.1,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"day",FALSE,FALSE,"Sunday",8,67.7
"1348",2017-01-22 09:00:00,26498.1291418862,2017-01-22,83.2,1.4,-5.3,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"day",FALSE,FALSE,"Sunday",9,73.6
"1349",2017-01-22 10:00:00,15380.9841224837,2017-01-22,125.8,1.3,-1.7,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"day",FALSE,FALSE,"Sunday",10,73.6
"1350",2017-01-22 11:00:00,12805.0878435818,2017-01-22,118.4,1.1,1.3,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"day",FALSE,FALSE,"Sunday",11,76.1
"1351",2017-01-22 12:00:00,10576.2576059141,2017-01-22,137.2,1.4,3.6,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"day",FALSE,FALSE,"Sunday",12,71.7
"1352",2017-01-22 13:00:00,11610.2108262108,2017-01-22,151.5,1.8,5,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"day",FALSE,FALSE,"Sunday",13,56.3
"1353",2017-01-22 14:00:00,9709.93840476866,2017-01-22,155.4,1.5,5.6,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"day",FALSE,FALSE,"Sunday",14,59.2
"1354",2017-01-22 15:00:00,8410.3222600795,2017-01-22,144.8,1,5.5,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"day",FALSE,FALSE,"Sunday",15,59.4
"1355",2017-01-22 16:00:00,7864.82601303485,2017-01-22,106.8,1.5,3.3,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"day",FALSE,FALSE,"Sunday",16,56.8
"1356",2017-01-22 17:00:00,20071.7266288952,2017-01-22,91.7,1.5,1.1,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"night",FALSE,FALSE,"Sunday",17,60.9
"1357",2017-01-22 18:00:00,35854.0014164306,2017-01-22,92.2,1.6,-0.3,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"night",FALSE,FALSE,"Sunday",18,70.9
"1358",2017-01-22 19:00:00,26871.3544913573,2017-01-22,109,1.5,-1.3,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"night",FALSE,FALSE,"Sunday",19,94
"1359",2017-01-22 20:00:00,29959.4797507788,2017-01-22,109.4,1.2,-2,"winter","weekend",2017-01-22 07:52:36,2017-01-22 16:32:54,"night",FALSE,FALSE,"Sunday",20,94.3
